,AAXJ,ACWI,ACWX,AGG,AMJ,AMLP,AOA,AOK,AOM,AOR,BAB,BBH,BIL,BIV,BKF,BKLN,BND,BOND,BRF,BSJF,BSV,BWX,BWZ,CEMB,CEW,CHIQ,CVY,CWB,DBA,DBB,DBC,DBE,DBJP,DBO,DBV,DEM,DFJ,DGS,DGZ,DIA,DJP,DLN,DOG,DVY,DWX,DXJ,EBND,ECH,ECON,EDIV,EEM,EEMV,EFA,EFAV,EFV,EFZ,EIDO,ELD,EMB,EMCB,EMLC,EMLP,EPHE,EPI,EPOL,EPP,EPU,ERUS,EUM,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWL,EWM,EWN,EWP,EWQ,EWS,EWT,EWU,EWW,EWX,EWY,EWZ,EZA,EZU,FCG,FDL,FDN,FEM,FEZ,FM,FRI,FVD,FXA,FXD,FXE,FXG,FXH,FXI,FXO,FXY,GAL,GCC,GDX,GDXJ,GLD,GNR,GOVT,GREK,GSG,GTAA,GUNR,GWL,GWX,GXC,GXG,HAO,HDGE,HDV,HEDJ,HYD,HYEM,HYG,HYS,IAU,IBB,ICF,IDV,IDX,IEF,IEFA,IEI,IEMG,IEO,IEV,IEZ,IFGL,IGE,IGF,IGN,IJH,IJJ,IJK,IJNK,IJR,IJS,IJT,ILF,INDA,INDY,INKM,ITB,ITM,ITOT,IVE,IVV,IVW,IWB,IWD,IWF,IWM,IWN,IWO,IWP,IWR,IWS,IWV,IXC,IYE,IYF,IYJ,IYM,IYR,IYT,IYW,IYZ,JNK,KBE,KBWB,KIE,KOL,KRE,MBB,MCHI,MDIV,MDY,MINT,MLPI,MLPN,MOO,MUB,NKY,OEF,OIH,OIL,PALL,PBJ,PBP,PBS,PBW,PCEF,PCY,PDP,PEY,PFF,PGF,PGX,PHB,PHO,PID,PIE,PIN,PIZ,PJP,PKW,PPH,PRF,PSP,PSQ,PWV,PXH,PZA,QQQ,REM,RJA,RJI,RLY,RSP,RSX,RWM,RWO,RWR,RWX,SBB,SCHA,SCHB,SCHD,SCHE,SCHF,SCHG,SCHH,SCHM,SCHV,SCHX,SCIF,SCZ,SDIV,SDOG,SDY,SGOL,SH,SHM,SHV,SHY,SIL,SIVR,SJNK,SLV,SMH,SOXX,SPHB,SPLV,SPY,STPZ,SVXY,TAN,TBF,TDTT,TFI,THD,TIP,TLT,TUR,TZD,TZE,TZO,TZV,UNG,USMV,USO,UUP,VB,VBK,VBR,VDC,VEA,VEU,VFH,VGK,VGT,VHT,VIG,VIIX,VIXY,VNM,VNQ,VNQI,VO,VOE,VOO,VPL,VPU,VT,VTI,VTIP,VTV,VUG,VV,VWO,VXF,VXUS,VXX,VXZ,VYM,WIP,XBI,XES,XHB,XIV,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XME,XOP,XRT,YMLP,ZIV
Foreign Equity,1.0,0.8106284209827073,0.8155523525822068,0.005327815054219975,0.31137947106600083,0.2594114093120632,0.5850897352040466,0.11914231532891562,0.23690759632683622,0.4077039210333009,0.07633032672754392,0.2785564751425612,0.035586577707963585,0.02594557921143692,0.8451839045997771,0.2353546050248727,0.006556489517539288,-0.000994852418542136,0.6025961559632693,0.12949259861641527,0.030288032726356273,0.07826776602809449,0.1457191376582716,0.021747732672650733,0.5333449216457484,0.7492732222714086,0.6269418146669075,0.46384161022195414,0.1852873120937727,0.28965672521076447,0.35909539789524203,0.3090948858556971,0.13111087144793532,0.32520159258571246,0.47973121233266347,0.8295998101684889,0.42103066128855426,0.7559184792630647,0.01821225145800387,0.7250606068708763,0.3128080283993486,0.7110047622365789,0.7179704837382519,0.6511162141416759,0.6671510855252865,0.45818270847915,0.3533137283933192,0.46654640488967614,0.7940386911896926,0.8428412848526808,0.8868070034323023,0.7123412986079455,0.7629431252940257,0.5390082953229913,0.740454059143175,0.754885921760196,0.5524417179839916,0.4848756411529095,0.06004999171355907,0.08603335887934982,0.4060973845977359,0.340558623416636,0.4780324657570847,0.678140073680769,0.6125836189920277,0.8011618182553211,0.391387011641092,0.6237490783849398,0.8764314827621831,0.7179877206380813,0.6558161967970426,0.6479924955126584,0.6749018025383051,0.8000837093752101,0.5859970792009102,0.5899467069204247,0.5978029273365482,0.6382204023740888,0.6562557470396119,0.5574899997797352,0.6632827312952827,0.7903456942464603,0.769024874549056,0.7101210435980693,0.708893527697561,0.7603069533996758,0.807420067872046,0.6960253094028733,0.680748913799221,0.6800161116770924,0.5717419964277006,0.5265303932246707,0.5642872679688783,0.8138217071593405,0.6671865596883824,0.20020192850670815,0.42197405354258233,0.6573305601624084,0.5021894580320141,0.5248652992484464,0.20239775533796345,0.40435601690761,0.4374635366893912,0.8455424276684647,0.4878266837458126,0.12911692053163037,0.4080669911365642,0.27611189202073116,0.18243958759274737,0.19321162177473916,0.024062161912054902,0.7409497596869881,0.03882071760688954,0.12153553664039418,0.3368032248554802,0.46062567139846833,0.6361912360971608,0.702763649738872,0.7340587516039374,0.8704072158412761,0.2968144961533672,0.7551920405540449,0.586499201483964,0.5444706961893429,0.489939137996087,0.005318138273742279,0.07475475163048717,0.37505411558128454,0.26246740505692745,0.022493889141604884,0.38665917307472286,0.4968352125519857,0.6775205628464362,0.5980627014421704,0.1483283905095889,0.5605179602416266,0.151718268685757,0.9180084577278871,0.6120546129083037,0.7225267144735339,0.620757988147502,0.7258223850467255,0.6676927262106902,0.6687538273104034,0.5608601887841522,0.7014725775243562,0.6981922281840063,0.6858774342124854,0.09444890111509308,0.6369775196084586,0.6287315883483506,0.6391671044099223,0.7458823542782731,0.48081030369858446,0.643257953440804,0.5137226646120041,0.41024310044550305,-0.0006285832301804462,0.7407806543380921,0.7222009163282721,0.7500431740005464,0.7348409639781339,0.7516884973787189,0.7256477383340121,0.725242007178444,0.6478450565426475,0.6282579523951137,0.6362071567197496,0.7011511274956213,0.7281890357766272,0.7129752354771325,0.7392199008476328,0.7125943129156713,0.6163555924864594,0.5759518046162319,0.7061022509382281,0.692734746302186,0.515483051276564,0.5730118930919301,0.6473985843652235,0.6154176616048608,0.2303728770207195,0.45846344818759743,0.4178687481035045,0.5699063027592535,0.6986169602078343,0.4758103089788136,0.005592409199721149,0.728927758577155,0.3462489189584198,0.7056197329660792,0.0004992169187308937,0.28756781245650365,0.29653228433094214,0.6685385952787232,0.004043333862168819,0.4512524020083908,0.7272942785289469,0.598063292828617,0.31671552217078813,0.2795158209709101,0.5370087731151739,0.4224276103048622,0.5795025420591375,0.5726589710511197,0.5326374201374193,0.03997872318710283,0.6523088251697362,0.5497852287242191,0.2980245100443508,0.25967148445988786,0.213960909822539,0.20637045100729068,0.6699364754599039,0.7090857252997103,0.7137832620857714,0.682513828297939,0.6803064041411169,0.4528359082601223,0.6091514895889565,0.49460180166938994,0.7211564421960925,0.6073519834493987,0.6572059449948886,0.6962877022499316,0.853653627714302,0.002274594090190485,0.6526823615849939,0.45603749783798353,0.17079614135198862,0.33662336360300904,0.5185214244365155,0.7448608925594351,0.6777878352705796,0.6474852454656288,0.5884738673374883,0.5041043147810971,0.6720164141486847,0.5923659364067755,0.6402064318794578,0.7059229278835323,0.5946742848928723,0.9090705425814845,0.7647846574752348,0.6892569551853152,0.503390782781981,0.6616273013546123,0.6828646515369736,0.7089813035077455,0.49640865130174305,0.6764743104972375,0.7129897292239923,0.47481387898425065,0.6504273599154274,0.043417428585074136,0.752829025193549,0.01966635557440377,0.044880985971195275,0.11981289591701438,0.27419689068133546,0.13110713029010934,0.2931974323003703,0.1007068714380247,0.5517120905570778,0.5637034201581526,0.6665597969431586,0.5541768094519044,0.7526981661513465,0.00021790938739585375,0.41110400829981364,0.44302750173304106,0.22405460872907046,0.008477236811785027,-0.000227063490610524,0.5692503430100624,0.018570340286164888,0.16643185196541088,0.5726156662345445,0.06602277792699518,0.13038894948921875,0.14543060495552718,0.2731195341197834,0.01744348856486644,0.44431109961529713,0.3269810968955642,0.17657555909612022,0.6691789204981251,0.664831011001944,0.6593453930344683,0.5919518518416392,0.7451746773377879,0.8140055553922814,0.5649296862583972,0.7114032875362778,0.6610678923127614,0.5546913781570713,0.7206861368705777,0.4593487867712821,0.479348837256534,0.24733219469889312,0.5021167019478916,0.7777923245858888,0.731982011948336,0.7148193644686983,0.69440972637895,0.7559587925476524,0.5397196253852847,0.7556149446215827,0.7447567871119269,0.0208657806203425,0.7271287750947975,0.7329224455082648,0.7509991956760339,0.8798545102050878,0.6872260455060726,0.8061450598632842,0.45367918680517805,0.44946896009774506,0.688468466512909,0.14164555934081535,0.33998372583058667,0.6126353873512116,0.46566908604833546,0.4718523220515596,0.6627444403164227,0.6707865039397571,0.5550416071797308,0.671980652757258,0.6652196755048816,0.5237089339176806,0.5087748693667736,0.4845721815886638,0.6249027553253155,0.6260351716935307,0.5985916398366407,0.5061645620350441,0.18613819658987663,0.3774757209874372
Global Equity,0.810628420982706,1.0,0.9516902175589598,0.004063287061043752,0.3679218689064433,0.3107657890537032,0.7555772448363629,0.18101191404915828,0.32380139159224985,0.5416456400956307,0.0991248906848251,0.37873002819869406,0.03390969842177549,0.03553265394392313,0.8198748399057433,0.3033794252690801,0.013373764449962744,0.013231370619896321,0.6322972020565505,0.14401770185530471,0.03431940999118288,0.10549846831318166,0.2084807006173004,0.01398194165287947,0.5414675569391862,0.6316830780021355,0.788381592377599,0.6284931127778787,0.18958449436024727,0.2798867390675457,0.35030514773547283,0.3015242955205021,0.18205692783289484,0.31086463405223486,0.5241911376486266,0.8384202779209122,0.5193334386883501,0.7476607154529517,0.009575962411281447,0.8787478946731477,0.30430674098937416,0.8689922820159768,0.8763265545512317,0.7761133887763423,0.8056080305368569,0.5479157867883089,0.32396823973505406,0.4963798834243889,0.7694981702441375,0.7647929492504416,0.852840354945631,0.638877986584069,0.9406754639547689,0.737110519667982,0.9282593993641951,0.9258196956116156,0.4192172407790835,0.4257146765360402,0.05992470959808438,0.08647599221268831,0.38801208831306544,0.47053031081988606,0.3834622188396162,0.6018692613998267,0.7068484523733062,0.8502425319004774,0.42465682486012846,0.6430653348969027,0.8365812647820744,0.8092014720803726,0.7666799750248964,0.8165403012168411,0.8504168769284713,0.721646417440746,0.7695386716635589,0.69521224874074,0.7812508700808446,0.5912312677077716,0.8527393230773805,0.7490308566008371,0.8718759386892196,0.7274272289864163,0.6573457429089191,0.8733912064667052,0.75693537127226,0.7401009068614659,0.7066561556153406,0.749761118291386,0.7433732661176179,0.884738366544631,0.6652856768752875,0.6188710786682772,0.6969985131468996,0.7197123769654155,0.8685512041859185,0.2774090759989968,0.513325423255203,0.8211205863786484,0.5547135083671042,0.6482610482202407,0.2670315275311336,0.473648601283008,0.5891613298794528,0.7093879773252847,0.6128402655947932,0.12169472094591693,0.5694532519362338,0.26293278460654157,0.1816214402385563,0.18334878802115206,0.013943351690817396,0.8608188498222124,0.09428461625776696,0.19776423343455118,0.3283379800671158,0.5820203512933273,0.7505442770358293,0.8437899376683698,0.8512530118219339,0.7428461328024127,0.31999843427626107,0.6751335383676027,0.7456512528693766,0.7395349333755223,0.6375062696057407,0.006187952054396817,0.08848806441205215,0.42881151422796415,0.3153427167024273,0.013454112967417275,0.5250777912661144,0.5941850237175181,0.8147149706671264,0.48654677614995545,0.18155724574465426,0.8931325161623214,0.18055309482577708,0.6978569689078615,0.6964929609375226,0.92003668673397,0.7231441190810275,0.805507313614699,0.7655051589239846,0.8317156898668517,0.6969103993484852,0.8679250059346866,0.8606532101506942,0.8495211383698317,0.09571529425677205,0.7948516279982136,0.7873433347576094,0.8003003205129118,0.8026423915878642,0.36402072820418974,0.5286320675687488,0.6385949233253222,0.5094039875178136,-0.000585876955698561,0.9124072236199878,0.8782549630942051,0.9186328475806083,0.9043144454223858,0.9209574769700598,0.894437061119512,0.894013132378119,0.8079153020529022,0.7841932098502302,0.7963279914152224,0.8651356604724892,0.896261489518679,0.8721694346168718,0.9145868551865052,0.832644382707169,0.7353490285630618,0.7064193108259089,0.862831989619945,0.8117285390427565,0.6153931221359594,0.6979712600533138,0.7815050032323787,0.7333382086176928,0.28318266955192584,0.5620464396845231,0.6206326645484322,0.7053387142380994,0.679025702805603,0.5715654557099665,0.01344596453520086,0.5262463342918025,0.5267349205070283,0.855602260979777,-0.0004502343881125359,0.31901317969597387,0.3278353345401408,0.7190170458350877,0.004756274610277056,0.5532751334242925,0.8941023432574546,0.696442061419565,0.3158566730678062,0.28795741514647655,0.6777138706198274,0.5402791891547977,0.743688135922929,0.6866297908753438,0.6088760615150937,0.04452214115563058,0.8258683924369279,0.6463123999717303,0.35324759644388093,0.3321994782515222,0.24987725439526465,0.23015083444879636,0.817190103473728,0.8806812996746343,0.7040996748683056,0.6041855556627025,0.8047996384862199,0.5975732035471557,0.7693378851006238,0.6077616408607442,0.8838360239667675,0.7394329261971269,0.7978409906050666,0.8554401598089902,0.8212536388254706,0.0014830130204743774,0.7956800808020416,0.5368475118112243,0.18102049101648765,0.3358998861933179,0.6253429907100782,0.9016235588979096,0.7161045180820655,0.8058301370365535,0.6998651789594639,0.5958090596546883,0.7770614099709778,0.7518012256828182,0.8276023120044255,0.9239902276047354,0.8532440650151133,0.8404705555544261,0.9468826825034806,0.8991918084821005,0.6345942111579849,0.8718103845585595,0.9085791538325861,0.9289792838078546,0.3946859546501238,0.8318657517608541,0.8750935713837966,0.7970672885674327,0.7717998910849594,0.028979013760838224,0.9186794312709345,0.012471809229572695,0.055523310203234644,0.13515843327765087,0.2695333753804603,0.11591477695137098,0.36308532285204276,0.09327295703253413,0.6247799232638176,0.6452287078745829,0.8477866231893092,0.7598139032110238,0.9216452972457401,-0.000794116115876653,0.6187445332674387,0.5305511058969561,0.2971446472224982,0.005068551566279278,-0.0005919933461493443,0.5361575923598182,0.029406090920718997,0.21352354671188944,0.6271935491030112,0.09951304518240034,0.16145536109158076,0.16547651797788232,0.23741906799939738,0.01960608127533725,0.6462506102213367,0.31820326740493576,0.2234151212826747,0.8363512635123251,0.8304731234331669,0.8222619933396108,0.7015965133946441,0.9332205083692678,0.9479081317873558,0.6938512375655485,0.9121936040053514,0.8040594997224294,0.705089434522197,0.8790173816063552,0.6247859321732305,0.6559021262875193,0.27891381940111293,0.5997684818681368,0.8280027533491502,0.8987358776421212,0.8786443153219814,0.9332498062911213,0.8499295623526965,0.6366595763227616,0.9280901120561852,0.9201149521405398,0.01732594238702001,0.8933407329926726,0.8998452433769268,0.922453508214421,0.8548819184222831,0.8561469219127201,0.9523823339482527,0.6244473106879288,0.6007264209416505,0.8377136264974215,0.2019586849283056,0.46264177265932005,0.7188476450965868,0.569660973638602,0.6506192553068683,0.8004237731866093,0.7672037145577753,0.6718704453726709,0.8200279150126187,0.7945888314118071,0.6136655319482595,0.5840328411105018,0.6275297340085468,0.7551581830985649,0.6735027169739016,0.6832967752461356,0.6153045057806541,0.2777146636387684,0.4817418205497236
Foreign Equity,0.8155523525822075,0.9516902175589597,1.0,0.0022869696417419094,0.3522794100093324,0.2926217052385601,0.7308801685039277,0.17815524873683353,0.30475826483572055,0.5065082540537955,0.09077853219845766,0.34237120003327914,0.03871395152745394,0.031845145957814514,0.8246224916959268,0.29150019545336503,0.007837025217969917,0.004290323635808835,0.6521208175626398,0.14526771285913787,0.034029499331934776,0.13700999130062563,0.25282750520393427,0.02026783505418106,0.594842766632673,0.6402871417929887,0.7372846481740305,0.5699774555925691,0.21238938003401364,0.3006233244662204,0.3730822439268783,0.31118254697246883,0.18618116149975572,0.3184080721372873,0.5371224108789557,0.8421781258920603,0.5356082803078104,0.7537010167190183,0.02026901725303254,0.819491255543347,0.33637303225288706,0.7999219027853299,0.821704316527127,0.7072419734615435,0.8257811000391351,0.5595367680550656,0.3598881123826785,0.4984427959499558,0.7791607671321961,0.7927017121910718,0.8560274958781656,0.656245088493229,0.9620801236183594,0.7517227946104951,0.9478813363897581,0.9486536030175319,0.42765126464812575,0.4717368876003082,0.06303298790246747,0.09192845269873184,0.4310394406846041,0.4265509668493075,0.3921610338697228,0.6060299863775804,0.7319320134340828,0.8666101870872448,0.43603808955049106,0.6494075147199814,0.8378655281418456,0.828494666723743,0.7800661691877442,0.832505536167466,0.8723750236515726,0.715348860739158,0.7938235068625351,0.7172321393729204,0.8008580042442832,0.6079995938980147,0.8643010864567843,0.7726187322456163,0.8924893382204442,0.7392943439330815,0.663538731018729,0.8872420342072194,0.7455553505821588,0.7523801469736423,0.7157677549548935,0.7595118549676926,0.7596013909707889,0.9039459236305204,0.6507924666513465,0.5672676081587144,0.6493343825589073,0.7470830776687398,0.8884786254028869,0.24576439643239323,0.4643498060739356,0.7633974707633129,0.6079322758555578,0.5966136766085708,0.32684326042817546,0.46436541529276254,0.534544052979721,0.7148458923919587,0.55701688453768,0.10130993945502276,0.542237783482544,0.2917027384869578,0.2070105915119761,0.20877688776022973,0.025986659162856474,0.8623643148714077,0.06760891619318943,0.19498196830949033,0.3451700945230528,0.5913228076202763,0.7509046192196945,0.8718682956470163,0.8773064202631146,0.7430863891469486,0.3400339770309623,0.676202642615475,0.6772222865841679,0.6711892063306863,0.6271668697518402,0.005502143638034918,0.08998687384442283,0.4241858306303914,0.3210216898530548,0.025516145453252537,0.4676846698411964,0.5347341882340522,0.8407278727960832,0.49582566366868885,0.16682951854796157,0.921955926626425,0.1655603371524782,0.7631233253217529,0.678999505706404,0.938260639867505,0.6957020316846573,0.8118298489704193,0.7534597815695683,0.8415338711750663,0.6490406221531086,0.8016229001418936,0.7957526420532414,0.7893261140963355,0.16311036533421952,0.7284228288156365,0.7196740980493187,0.7358709153085002,0.8078541301372149,0.3821632503669309,0.54513899773675,0.6463809868642318,0.461231660505247,0.0001827176436630662,0.8466628131140431,0.8118986503609075,0.8546834888813248,0.8443367605589701,0.8562252725548056,0.8322118777024541,0.8374817177098801,0.7457191570524304,0.7204648298591547,0.7360451872220933,0.8096240499153158,0.8326087289729446,0.8082969525388215,0.8511488207463773,0.8257282614396784,0.7135625699344251,0.6398346509052282,0.8005941288301103,0.7846025774899573,0.5559452395507045,0.6365477415242902,0.7291510752262125,0.6879932100801126,0.2753937994772394,0.5000015154128358,0.5345962865813945,0.6533780398835851,0.6742064649243027,0.5068294007551273,0.007376481106076138,0.5609845126280739,0.4626327287551767,0.7979641668188058,0.00016640038896109655,0.3044121018846019,0.31145447681736205,0.7181590839700249,0.00434707475209406,0.5796070570758828,0.8283253830614197,0.675027867296781,0.32369225778287003,0.30958078059454397,0.6158200820416454,0.5176258512543488,0.6763465834385525,0.6573309758969444,0.5854921988092407,0.044655272492403975,0.7678410628831054,0.579908683599167,0.33554126986438504,0.3132139558934063,0.23298750656012668,0.23378513399464296,0.768642261029219,0.8728295818767078,0.7068233462546358,0.6138461507404384,0.8258101678541983,0.5375488107901059,0.7015809965095502,0.5590652686945534,0.8205977297874859,0.7163197502474372,0.7428993640852745,0.791265345702905,0.8242611212843394,0.0006802980069826603,0.7370213418609183,0.4939322126639333,0.1995035520875924,0.3594038143569648,0.6417206998949944,0.837904671791484,0.7215579679087667,0.7424022716089971,0.6610515856227589,0.5384474027531615,0.7945381136839438,0.6919016500014876,0.7427919700597381,0.8387095043474795,0.7494762811939271,0.860857446382287,0.9732345478041904,0.8118800867217111,0.579332032718753,0.7812268674092395,0.831002266688078,0.8456877448914238,0.40552741604773457,0.8493039484828919,0.8634102011019571,0.6686136954955695,0.7037977141112154,0.04484673318099919,0.8557478208641955,0.01231607352718056,0.0593319887597451,0.11707460346769338,0.29616572219549553,0.14022619671376624,0.33760083791628626,0.11550283455369048,0.5879912626471592,0.6076729774735173,0.7789853539806328,0.6841619406671693,0.8611736000214987,-0.0007441319849983419,0.5512967005503985,0.5248401689823425,0.27398165825203014,0.007339686107396659,-0.0005255999386344357,0.5382567414389109,0.024666329122504882,0.20017522418982114,0.6156024530487049,0.09658653886073643,0.16838645610409064,0.15769774227958577,0.23747207571088025,0.027103821649865578,0.5495243588350947,0.32711427035354834,0.2854884253185569,0.7713974946656875,0.7684018885787459,0.7526746265553219,0.6512341281300349,0.9560814753066728,0.9656841336296494,0.6258905403246697,0.9332703903443597,0.7484556773610266,0.6419047980221573,0.8164784716992639,0.5727297795877231,0.6009083346944868,0.2783295031396156,0.5398740384270475,0.8518458731313,0.8379126415349074,0.8148476609398347,0.8424021646055638,0.8704538498776293,0.5980783554881619,0.9118157905084142,0.8534726415030502,0.027227358831955262,0.826278393577436,0.8411475683334654,0.8586408139524722,0.860447445033762,0.7924443121201997,0.9787129934405173,0.5832334720425667,0.5669251591722129,0.7690134371803681,0.23099334105046987,0.41547244708279785,0.6945176703419735,0.5103115915885668,0.596481783233016,0.7781128835451236,0.7437930437717399,0.6065042198058628,0.7606961740863546,0.7386031807443512,0.5664675756033093,0.5516976076113764,0.5814706008291701,0.6789443512614124,0.6669978155710586,0.6638385974479706,0.5456784376366455,0.23363750925648252,0.4499006503597963
US Fixed Income,0.005327815054221086,0.004063287061041643,0.0022869696417473495,1.0,0.007326108444961288,0.0020351512743651545,0.035819979827661386,0.014286925461429734,0.004585267548589456,0.011266201768477813,0.5393110476771465,0.0012891838552678836,0.0013560281283265807,0.5295615860951418,0.007355646106324887,0.005464103557004885,0.5467557347276366,0.7099215332352047,0.0260424418235361,0.0016871370346189796,0.16521121537472683,0.0913551389970515,0.00928531256866072,0.04267659938724788,0.023518357319191274,0.042090291229231025,0.0015288904867248876,0.06552536356624428,-0.00035433232947790216,0.0023885010846580457,0.0010389863250264142,0.005356704794600042,0.039604236489188316,0.0034830101186772433,0.011171809498636609,0.020029662636319,-0.0003873540145720167,0.005807020464459023,0.016977235304032057,0.01202317759547522,-0.00011373184771268363,0.017343943652720184,0.017741223397888195,0.016357700615382886,0.0017405117053702623,9.25245467979785e-05,-0.0007698460299176979,0.005097166570616762,0.024829749605170037,0.03203010594912992,0.010734796253795476,0.0006911888459487647,0.0023009204337005595,0.013862125194322616,0.0024462958831305004,0.002747673696087083,0.019870124825296598,-0.0007837996525359436,0.0397764460258212,0.06444632658630411,-0.0010096258040488415,0.015836056101805385,0.0031996323753629152,0.014240036615302265,0.05534280987544371,0.006513866724480288,0.02543377465020835,0.06082931735667019,0.00902662078500338,0.0011638538863789627,0.0006496584513727699,0.011194351382998291,0.005372013382407226,0.012664406391562522,0.0044203229325436855,-0.00018693469902331117,0.000509195411728558,0.0052372837591568855,0.0032531998768148274,0.004216603470838964,0.0058958119215324345,0.016929643177406195,0.009493793537719175,0.003433919139566921,0.0021884765632406156,0.00037004026079057173,0.010430434570619762,0.0007191802852275497,0.008569299602133595,0.005429891951629906,0.001526792983959968,0.026766373145684863,0.012653277500782822,0.03204224209826634,0.00415836652704582,0.0024088773453603274,0.02053466258650305,0.012537279188552852,0.005278424335407261,0.008105116098354181,0.005582798967094571,0.01958661396069572,0.015064801402258077,0.01990091807438288,0.01402857718409356,0.0759212802061594,0.0013700354064150044,-0.000571421471534661,0.0029104045678225443,0.001027964059443276,0.009755991994541913,0.05200663302785069,0.6530544632071511,0.0019300477152591755,0.00507692287811945,0.0008103447701922617,0.01750387619248528,7.772955217877353e-05,0.005049276063018415,0.021288022686712926,0.003600851394218507,0.00881801992000697,0.08764675936763744,0.05573401238027831,0.07442306091713302,0.043954299245292705,0.02552742607857883,0.03001787902894848,0.00020450114091952187,0.011994368442692083,0.004292071698782207,0.018190385842246415,0.003257004104168293,0.03446319440828427,0.42593309197915685,0.0003961415246485078,0.28991476774118285,0.020080684336727272,0.0023589128592771402,0.004427084936721837,0.0030071783757705806,0.004449574584642346,0.0010452611648679166,-0.0006064340839564419,0.016818120456513985,0.014916887255319589,0.016338524605114868,0.01752304509733993,0.007739563817286577,0.029347907571547704,0.03022962171868282,0.023110876775354505,0.002053814091224071,-0.0012254398205044925,0.02992326002870549,0.09149754326625392,0.011322528829489031,0.04562837048951107,0.014697075639017232,0.018165653164647466,0.016680625098815405,0.018315468475163854,0.014077545691760784,0.009119089712719464,0.010624977949075354,0.02732102769383049,0.028718832561193786,0.01833000158556186,0.016837769421931936,0.01328199901780458,0.01459825770406642,0.01697554786526434,0.002158591217281791,-0.00010047492772580213,0.018353839021192808,0.02735202875528331,0.009895537949613287,0.014407919943596692,0.02403696182731263,0.01792903559051029,0.006488324203023366,0.08648828889847304,0.019670844708799762,0.0712824084178113,0.0031920893171819564,0.0156282731171421,0.02717423466307367,0.30625339117763295,0.026272681679357035,0.0723744922825883,0.018312469350740046,0.09591070325219164,0.008481419363321696,0.011445464125306115,0.008716993703008158,0.11350532447725192,0.04654206095431945,0.017504585736330625,0.0012117395948680887,0.005415525152405287,0.015538046349398482,0.00880639753462964,-8.687686631025926e-05,0.020187823782361614,0.010549750076990327,0.00763188709278928,0.013802678384753575,0.016310888625715725,0.014863217421787311,0.015113855825686473,0.015978479804276136,0.01897814903013484,0.10239650593031491,0.02139069925300796,0.0014546972138396175,0.005300538840411484,0.011726567785681374,0.006958766697421903,0.005697354983670411,0.012290638493130834,0.0029691450076221315,0.01563051494242751,0.009175518367867341,0.015603287722826154,0.01213294509871421,0.013616725269263386,0.06607078131297983,0.01594634748842616,0.006253556424609008,0.0002743827336010307,0.0015100072263002362,0.0063389750202561546,0.015085745840533793,0.01105093427198256,0.031244212585908482,0.006224517210399183,0.016400519217527387,0.0033470602877213596,0.03334884929418769,0.08549386285424543,0.09914763231726187,0.03827709129757595,0.04955055857243873,0.07540783437125653,0.09947926431320941,0.005308102523534863,0.0854775959098859,0.10110195977940739,0.09924321628036281,0.02175816387691154,0.013085975557554308,0.03857306567522334,-0.002011581010253005,0.025225251518657954,0.027280377864694394,0.01796725708909863,0.010634512291561982,-0.0005324753455702158,0.21857622166992352,-0.0009089917587499219,0.00013024466929978384,0.0253840673276704,0.012153319407580354,0.01736203092922639,0.020148016502573585,0.10679454864627713,0.04868789722801392,0.010442260249540314,0.30953970861935975,0.047866284325189135,0.003045501473335266,0.6653205471134939,0.09411687198783114,0.07646758420640054,-0.0006367298930194387,0.37192277539360696,0.3313023982317239,0.006321693655478966,-0.00048815375849753373,0.0021684307686490323,0.007526019440286302,0.020082826060471737,-0.0005425054249754702,0.004838908667925246,0.006814359025408834,0.004188163623182195,0.020171393256230852,0.017723450494831483,0.021992967903883054,0.010208241106774874,0.004424345245359174,0.011239768162437103,0.02055267819493989,0.005662614408804223,0.01684620036451845,0.004611335170059738,0.01795162656863014,0.059948014999487764,0.06476822565759233,0.025767405898609375,0.020971703170289957,0.0355836215277443,0.014224224960463161,0.014019423473624726,0.08977763361873503,0.002299389333231261,-0.0003629593673584175,0.0015755084562291133,0.011395891348817688,0.39693717309013876,0.015288032313389599,0.011499324780018694,0.013759139959194311,0.006571964611548964,0.018394073381863385,0.07653320892882898,0.054116242023329764,0.05672094030093444,0.040470919735272504,0.08737318455911691,0.0024327505334548194,0.0028646238126325274,0.010125998341319109,0.06118819209988069,0.007846573456367079,0.004468788114961764,0.021966651475895715,0.015567174704307463,0.020987985768486817,0.01273348853029932,0.00015834726915575636,0.0011153080638318658,0.02928010926609359,0.00897233949151055,0.002370047079717774,0.036437745036111524,0.002345549803046465,0.04955053310596491
